Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-09-06 00:00:00-04:00,54.24016308474137,54.508693105502786,53.05816418189471,53.48972702026367,137160000,0.0,0.0
2018-09-07 00:00:00-04:00,53.19004108897899,54.03398228852351,52.91671851648143,53.05817413330078,150479200,0.0,0.0
2018-09-10 00:00:00-04:00,52.97425760559953,53.190040893661866,51.900148300233795,52.34609603881836,158066000,0.0,0.0
2018-09-11 00:00:00-04:00,52.26937331462879,53.77744548136799,51.92172672180083,53.6695556640625,142996000,0.0,0.0
2018-09-12 00:00:00-04:00,53.930882481823225,53.94526730109323,52.70812162630608,53.00302505493164,197114800,0.0,0.0
2018-09-13 00:00:00-04:00,53.59042835265945,54.74845386323001,53.362660177923914,54.2833251953125,166825600,0.0,0.0
2018-09-14 00:00:00-04:00,54.12508100096676,54.38641495480547,53.3506677988147,53.667144775390625,127997200,0.0,0.0
2018-09-17 00:00:00-04:00,53.261955926256455,53.45376204128813,52.09194557551821,52.238197326660156,148780400,0.0,0.0
2018-09-18 00:00:00-04:00,52.21661521467189,53.19003058538356,52.05597864889364,52.32450866699219,126286800,0.0,0.0
2018-09-19 00:00:00-04:00,52.38684810548402,52.65537448572652,51.61962726307864,52.35567855834961,108495200,0.0,0.0
2018-09-20 00:00:00-04:00,52.804031713657466,53.29313390894391,52.542694057083914,52.75368118286133,106435200,0.0,0.0
2018-09-21 00:00:00-04:00,52.933495215007845,53.0725545696531,52.096742836648495,52.185455322265625,384986800,0.0,0.0
2018-09-24 00:00:00-04:00,51.98405928441103,53.04857616074367,51.93850491744952,52.935890197753906,110773600,0.0,0.0
2018-09-25 00:00:00-04:00,52.68653843670999,53.42259331219773,52.67454986920878,53.27154541015625,98217600,0.0,0.0
2018-09-26 00:00:00-04:00,52.98623875899981,53.645569784281484,52.68893908875881,52.8471794128418,95938800,0.0,0.0
2018-09-27 00:00:00-04:00,53.66236209673175,54.29052366437267,53.5952268353064,53.933284759521484,120724800,0.0,0.0
2018-09-28 00:00:00-04:00,53.894912663038426,54.14665795624807,53.710302618629015,54.122684478759766,91717600,0.0,0.0
2018-10-01 00:00:00-04:00,54.65255433669793,55.00499707705792,54.26894570432101,54.48712158203125,94403200,0.0,0.0
2018-10-02 00:00:00-04:00,54.48471822168156,55.14404924526627,54.33607021614238,54.9714241027832,99152800,0.0,0.0
2018-10-03 00:00:00-04:00,55.15604446730481,55.97601216381472,55.09130911646516,55.64035415649414,114619200,0.0,0.0
2018-10-04 00:00:00-04:00,55.331059580421716,55.70747941427882,54.36004406199281,54.662139892578125,128168000,0.0,0.0
2018-10-05 00:00:00-04:00,54.654946284762374,54.76283608257833,52.88554043035,53.7750358581543,134322000,0.0,0.0
2018-10-08 00:00:00-04:00,53.27635158887336,53.89732072321588,52.79443815682708,53.65037155151367,118655600,0.0,0.0
2018-10-09 00:00:00-04:00,53.6191986411126,54.489516801597894,53.285936909812335,54.393611907958984,107564000,0.0,0.0
2018-10-10 00:00:00-04:00,54.05554767630735,54.26893099488447,51.799436231065854,51.87376022338867,167962400,0.0,0.0
2018-10-11 00:00:00-04:00,51.432617247478994,52.62660479664613,50.905153147483695,51.41583251953125,212497600,0.0,0.0
2018-10-12 00:00:00-04:00,52.84718324236628,53.43698646650725,51.988853624611984,53.25237274169922,161351600,0.0,0.0
2018-10-15 00:00:00-04:00,53.0246017384634,53.18523831598898,52.09194816194191,52.113525390625,123164000,0.0,0.0
2018-10-16 00:00:00-04:00,52.489942069609725,53.46335752073933,51.96967037550804,53.261959075927734,116736000,0.0,0.0
2018-10-17 00:00:00-04:00,53.29792947129354,53.379445893194685,52.58824783879479,53.03179931640625,91541600,0.0,0.0
2018-10-18 00:00:00-04:00,52.23340310698734,52.68414694528688,51.068185213525915,51.79225158691406,130325200,0.0,0.0
2018-10-19 00:00:00-04:00,52.28135494319313,53.04857579131421,52.13030702398266,52.581050872802734,132314800,0.0,0.0
2018-10-22 00:00:00-04:00,52.69612612843333,53.55205934642816,52.49233511824201,52.90231704711914,115168400,0.0,0.0
2018-10-23 00:00:00-04:00,51.74669993385705,53.52569458474314,51.47577363492451,53.40102005004883,155071200,0.0,0.0
2018-10-24 00:00:00-04:00,53.369854259209966,53.76065527579979,51.43741177225403,51.569278717041016,163702000,0.0,0.0
2018-10-25 00:00:00-04:00,52.1974338398111,53.07734050789329,51.96726579338448,52.698524475097656,119423200,0.0,0.0
2018-10-26 00:00:00-04:00,51.76348154778194,52.7920400676185,50.9890682593682,51.8593864440918,189033600,0.0,0.0
2018-10-29 00:00:00-04:00,52.55227965625131,52.672158024495545,49.41146494489336,50.88597106933594,183742000,0.0,0.0
2018-10-30 00:00:00-04:00,50.62462708743039,51.59084632144431,50.17388696715796,51.140106201171875,146640000,0.0,0.0
2018-10-31 00:00:00-04:00,51.99844625365302,52.85437596760023,51.936107155908246,52.47316360473633,153435600,0.0,0.0
2018-11-01 00:00:00-04:00,52.51871530728372,53.312309541594296,51.9816588857212,53.278743743896484,233292800,0.0,0.0
2018-11-02 00:00:00-04:00,50.24102630316891,51.22402675591422,49.25322603280746,49.744728088378906,365314800,0.0,0.0
2018-11-05 00:00:00-05:00,48.9823000175539,49.00387724495082,47.51259011156372,48.332557678222656,264654800,0.0,0.0
2018-11-06 00:00:00-05:00,48.41168458370896,49.083004243991965,48.35654155321078,48.8552360534668,127531600,0.0,0.0
2018-11-07 00:00:00-05:00,49.382705958003406,50.36331034372141,48.941554345732975,50.336936950683594,133697600,0.0,0.0
2018-11-08 00:00:00-05:00,50.51978234250516,50.55346525914975,49.74266697702897,50.16130065917969,101450400,0.1825,0.0
2018-11-09 00:00:00-05:00,49.453955901959795,49.56462676937391,48.659997239955445,49.194114685058594,137463200,0.0,0.0
2018-11-12 00:00:00-05:00,47.87806565750827,48.08257142652035,46.62457297649022,46.715999603271484,204542000,0.0,0.0
2018-11-13 00:00:00-05:00,46.10489472897924,47.44018459185026,46.061586026467744,46.24924850463867,187531600,0.0,0.0
2018-11-14 00:00:00-05:00,46.65103935778048,46.79058391218909,44.73351046488596,44.94282913208008,243204000,0.0,0.0
2018-11-15 00:00:00-05:00,45.32537477664431,46.18669929078698,44.96688941321885,46.05196762084961,185915200,0.0,0.0
2018-11-16 00:00:00-05:00,45.83302572453821,46.908478117909354,45.58281029652418,46.5620231628418,147713200,0.0,0.0
2018-11-19 00:00:00-05:00,45.71272320781681,45.88113776961319,44.50735219642905,44.71666717529297,167701200,0.0,0.0
2018-11-20 00:00:00-05:00,42.91461703821176,43.66045758533454,42.22652019299038,42.58019256591797,271300800,0.0,0.0
2018-11-21 00:00:00-05:00,43.241823320089075,43.37174572951398,42.47673855564182,42.532073974609375,124496800,0.0,0.0
2018-11-23 00:00:00-05:00,42.089402603841954,42.48878845889689,41.406118348721684,41.45182800292969,94496000,0.0,0.0
2018-11-26 00:00:00-05:00,41.92097481526074,42.091793989784634,40.96341090879686,42.01239776611328,179994000,0.0,0.0
2018-11-27 00:00:00-05:00,41.264144919210636,42.04848122447144,41.11257367569185,41.92096710205078,165549600,0.0,0.0
2018-11-28 00:00:00-05:00,42.52005196841021,43.6171568054756,42.086983303473254,43.53295135498047,184250000,0.0,0.0
2018-11-29 00:00:00-05:00,43.9467774897765,43.980460408325904,42.7534329861525,43.19853210449219,167080000,0.0,0.0
2018-11-30 00:00:00-05:00,43.376565235153315,43.38619102318035,42.5922323844244,42.965152740478516,158126000,0.0,0.0
2018-12-03 00:00:00-05:00,44.37984743566515,44.49533120657815,43.597919110195406,44.466461181640625,163210000,0.0,0.0
2018-12-04 00:00:00-05:00,43.53535548538425,43.8818104135066,42.40938064014892,42.51042938232422,165377200,0.0,0.0
2018-12-06 00:00:00-05:00,41.3243031065918,42.050895886806465,41.001908971754354,42.036460876464844,172393600,0.0,0.0
2018-12-07 00:00:00-05:00,41.74053758734595,41.98113091414131,40.49185763389197,40.53757095336914,169126400,0.0,0.0
2018-12-10 00:00:00-05:00,39.697899491907535,40.92251866182123,39.296109070922924,40.804630279541016,248104000,0.0,0.0
2018-12-11 00:00:00-05:00,41.300248348896474,41.33152298270993,40.17908264665919,40.571250915527344,189126800,0.0,0.0
2018-12-12 00:00:00-05:00,40.997090663035515,41.36279345175825,40.66507445554371,40.684322357177734,142510800,0.0,0.0
2018-12-13 00:00:00-05:00,41.01875037915719,41.51918485125088,40.79259210443423,41.12942123413086,127594400,0.0,0.0
2018-12-14 00:00:00-05:00,40.66026680566906,40.67951470978519,39.76525945566194,39.813377380371094,162814800,0.0,0.0
2018-12-17 00:00:00-05:00,39.80616570030392,40.503888559756895,39.15175154924046,39.44287109375,177151600,0.0,0.0
2018-12-18 00:00:00-05:00,39.78931993561168,40.30659404663524,39.55113125413576,39.95532989501953,135366000,0.0,0.0
2018-12-19 00:00:00-05:00,39.938480923004526,40.287340413702026,38.27598062519099,38.709049224853516,196189200,0.0,0.0
2018-12-20 00:00:00-05:00,38.591166443303074,39.00258262924509,37.36414273359408,37.73225021362305,259092000,0.0,0.0
2018-12-21 00:00:00-05:00,37.73946359079365,38.052235601815156,35.99997513319225,36.264625549316406,382978400,0.0,0.0
2018-12-24 00:00:00-05:00,35.64389040187328,36.46190969778098,35.26856549943314,35.32630920410156,148676800,0.0,0.0
2018-12-26 00:00:00-05:00,35.67999095635537,37.82848759395148,35.29985306098809,37.81405258178711,234330000,0.0,0.0
2018-12-27 00:00:00-05:00,37.49406213542585,37.7178158321958,36.10584132123723,37.56864547729492,212468400,0.0,0.0
2018-12-28 00:00:00-05:00,37.89344514712772,38.138851343625085,37.18369563892195,37.587890625,169165600,0.0,0.0
2018-12-31 00:00:00-05:00,38.1412618864216,38.34095479910837,37.648044805319415,37.951194763183594,140014000,0.0,0.0
2019-01-02 00:00:00-05:00,37.2654979501529,38.21824908101818,37.106705483148254,37.9944953918457,148158800,0.0,0.0
2019-01-03 00:00:00-05:00,34.64061745417126,35.05925105915424,34.164243814819535,34.209957122802734,365248800,0.0,0.0
2019-01-04 00:00:00-05:00,34.772948603513136,35.74013467652797,34.597316526235794,35.67036056518555,234428400,0.0,0.0
2019-01-07 00:00:00-05:00,35.77621930622252,35.8074976067863,35.102557401087125,35.59096145629883,219111200,0.0,0.0
2019-01-08 00:00:00-05:00,35.98312930048754,36.52687244667868,35.73291391203185,36.26943588256836,164101200,0.0,0.0
2019-01-09 00:00:00-05:00,36.3993498978381,37.178873322057896,35.99996790695829,36.88534927368164,180396400,0.0,0.0
2019-01-10 00:00:00-05:00,36.69047431667067,37.04414672344891,36.29590149381656,37.00324630737305,143122800,0.0,0.0
2019-01-11 00:00:00-05:00,36.781894968024226,36.979179511862164,36.452279739447405,36.63994216918945,108092800,0.0,0.0
2019-01-14 00:00:00-05:00,36.293506507680284,36.39455526910606,35.90133819194743,36.0890007019043,129756800,0.0,0.0
2019-01-15 00:00:00-05:00,36.15395568105344,36.90460559111384,36.10102486214791,36.82761764526367,114843600,0.0,0.0
2019-01-16 00:00:00-05:00,36.83001562842124,37.50367747139456,36.8107677276321,37.27751922607422,122278800,0.0,0.0
2019-01-17 00:00:00-05:00,37.09948887562472,37.93194337063868,36.87333056947562,37.49887466430664,119284800,0.0,0.0
2019-01-18 00:00:00-05:00,37.89344099056216,37.98486761026363,37.52773818291835,37.72983932495117,135004000,0.0,0.0
2019-01-22 00:00:00-05:00,37.63119506195615,37.708183001029894,36.71934449293154,36.88294982910156,121576000,0.0,0.0
2019-01-23 00:00:00-05:00,37.08745136084009,37.32564002142053,36.49799857945914,37.0321159362793,92522400,0.0,0.0
2019-01-24 00:00:00-05:00,37.07782376983065,37.166842092434266,36.507618974928235,36.73858642578125,101766000,0.0,0.0
2019-01-25 00:00:00-05:00,37.40744128033797,38.04501566027276,37.12835587208315,37.95599365234375,134142000,0.0,0.0
2019-01-28 00:00:00-05:00,37.48202758418206,37.61195001854074,36.96956636534732,37.604732513427734,104768400,0.0,0.0
2019-01-29 00:00:00-05:00,37.59270672907895,38.045023351215306,37.077837164563995,37.21497344970703,166348800,0.0,0.0
2019-01-30 00:00:00-05:00,39.27685479930237,39.974573875511126,38.550262031751245,39.75804138183594,244439200,0.0,0.0
2019-01-31 00:00:00-05:00,39.964953440412614,40.66026793457753,39.592033089028675,40.044349670410156,162958400,0.0,0.0
2019-02-01 00:00:00-05:00,40.16945262605018,40.65544837189903,39.92163818880014,40.06359100341797,130672400,0.0,0.0
2019-02-04 00:00:00-05:00,40.277721808741994,41.30024324678374,40.246443507630026,41.20159912109375,125982000,0.0,0.0
2019-02-05 00:00:00-05:00,41.58895866480436,42.12307609322989,41.466257401416726,41.90653991699219,144406400,0.0,0.0
2019-02-06 00:00:00-05:00,42.01960753952762,42.240956549063846,41.58654264814654,41.92096710205078,112958400,0.0,0.0
2019-02-07 00:00:00-05:00,41.478282125775195,41.84879785178345,40.98266053100261,41.127017974853516,126966800,0.0,0.0
2019-02-08 00:00:00-05:00,40.832235290381114,41.23574884711414,40.694507185622385,41.17534255981445,95280000,0.1825,0.0
2019-02-11 00:00:00-05:00,41.32998045642082,41.36864136323142,40.89505447206911,40.93854522705078,83973600,0.0,0.0
2019-02-12 00:00:00-05:00,41.10043476178125,41.31789589700277,41.003782500755314,41.291316986083984,89134000,0.0,0.0
2019-02-13 00:00:00-05:00,41.412138130755146,41.675508683689934,41.056948832540975,41.11977005004883,89960800,0.0,0.0
2019-02-14 00:00:00-05:00,41.00621028380861,41.380726357471694,40.92647353321684,41.26958084106445,87342800,0.0,0.0
2019-02-15 00:00:00-05:00,41.378310411647966,41.487041000895616,41.015872656217475,41.17776107788086,98507200,0.0,0.0
2019-02-19 00:00:00-05:00,41.006207937448195,41.42421843611001,40.95305010676202,41.300987243652344,75891200,0.0,0.0
2019-02-20 00:00:00-05:00,41.36380443250689,41.878467112315526,41.31548014641419,41.566768646240234,104457600,0.0,0.0
2019-02-21 00:00:00-05:00,41.51120522995585,41.64892966061473,41.14876747245374,41.332401275634766,68998800,0.0,0.0
2019-02-22 00:00:00-05:00,41.45804453289231,41.80115181052672,41.40972023927893,41.79390335083008,75652800,0.0,0.0
2019-02-25 00:00:00-05:00,42.081434867757295,42.49461178856685,42.030691966599925,42.09834671020508,87493600,0.0,0.0
2019-02-26 00:00:00-05:00,41.972702603149905,42.356885671775935,41.842222969374404,42.12250900268555,68280800,0.0,0.0
2019-02-27 00:00:00-05:00,41.85190331443204,42.28441080846192,41.73592056164077,42.25299835205078,111341600,0.0,0.0
2019-02-28 00:00:00-05:00,42.12009939424407,42.26265735288374,41.781821960241366,41.83739471435547,112861600,0.0,0.0
2019-03-01 00:00:00-05:00,42.11043487049934,42.32064759127386,41.77457602738591,42.277156829833984,103544800,0.0,0.0
2019-03-04 00:00:00-05:00,42.45112333173895,42.94887055245579,42.03552777743209,42.489784240722656,109744800,0.0,0.0
2019-03-05 00:00:00-05:00,42.51152751893407,42.52602443735986,42.17325011240176,42.41246032714844,78949600,0.0,0.0
2019-03-06 00:00:00-05:00,42.2046649971317,42.4027993921431,42.02827966792179,42.16842269897461,83241600,0.0,0.0
2019-03-07 00:00:00-05:00,42.01136125535097,42.14908935271365,41.564356965481885,41.680335998535156,99185600,0.0,0.0
2019-03-08 00:00:00-05:00,41.15359546111385,41.81806459363702,40.95546107733703,41.77940368652344,95997600,0.0,0.0
2019-03-11 00:00:00-04:00,42.40279527242989,43.279891984780875,42.368967901800744,43.22673416137695,128044000,0.0,0.0
2019-03-12 00:00:00-04:00,43.49252259466379,44.137661237389146,43.34029758577228,43.71240234375,129870400,0.0,0.0
2019-03-13 00:00:00-04:00,44.036180447749,44.28988757454128,43.71481857873302,43.905704498291016,124130000,0.0,0.0
2019-03-14 00:00:00-04:00,44.43485939851374,44.48318737345876,44.11108261306039,44.39378356933594,94318000,0.0,0.0
2019-03-15 00:00:00-04:00,44.66441023048942,45.26363956718004,44.39620616784486,44.97127151489258,156171600,0.0,0.0
2019-03-18 00:00:00-04:00,44.89395079240052,45.5197590068028,44.891532181431565,45.43035888671875,104879200,0.0,0.0
2019-03-19 00:00:00-04:00,45.510098748214496,45.664738697658876,44.92294771302706,45.07033920288086,126585600,0.0,0.0
2019-03-20 00:00:00-04:00,44.99784918062895,45.785549503489875,44.635411467481525,45.46418762207031,124140800,0.0,0.0
2019-03-21 00:00:00-04:00,45.91361512574894,47.43826933496725,45.862872218594305,47.13865280151367,204136800,0.0,0.0
2019-03-22 00:00:00-04:00,47.19905343203777,47.76687397941603,46.09724339593161,46.16248321533203,169630800,0.0,0.0
2019-03-25 00:00:00-04:00,46.273630978675,46.387195093709046,45.08725429859678,45.604331970214844,175381200,0.0,0.0
2019-03-26 00:00:00-04:00,46.309872697627824,46.60465564734182,44.59916635707518,45.133155822753906,199202000,0.0,0.0
2019-03-27 00:00:00-04:00,45.60675158603319,45.85079168445186,45.07517694069008,45.53909683227539,119393600,0.0,0.0
2019-03-28 00:00:00-04:00,45.655075320469294,45.802466822247204,45.31196802009773,45.59950256347656,83121600,0.0,0.0
2019-03-29 00:00:00-04:00,45.867704158914066,45.92811044837896,45.556005640607104,45.896697998046875,94256000,0.0,0.0
2019-04-01 00:00:00-04:00,46.30504167815272,46.31470506151279,45.51734504910681,46.20839309692383,111448000,0.0,0.0
2019-04-02 00:00:00-04:00,46.17215561603339,46.986434994803695,46.16249223089388,46.88011932373047,91062800,0.0,0.0
2019-04-03 00:00:00-04:00,46.694066507580025,47.47934835052769,46.66990251457241,47.201480865478516,93087200,0.0,0.0
2019-04-04 00:00:00-04:00,47.066154113276966,47.44792223403687,46.667474151807774,47.28361892700195,76457200,0.0,0.0
2019-04-05 00:00:00-04:00,47.467267914009476,47.62432649990527,47.34162178267441,47.600162506103516,74106400,0.0,0.0
2019-04-08 00:00:00-04:00,47.46001111147096,48.38060233513041,47.44068065720872,48.34919357299805,103526800,0.0,0.0
2019-04-09 00:00:00-04:00,48.40235039029027,49.01366170680963,48.13897618250793,48.20421600341797,143072800,0.0,0.0
2019-04-10 00:00:00-04:00,48.00608485810266,48.5038357830357,47.88527227850779,48.47483825683594,86781200,0.0,0.0
2019-04-11 00:00:00-04:00,48.530409545945204,48.56665184121318,47.94809208926005,48.071319580078125,83603200,0.0,0.0
2019-04-12 00:00:00-04:00,48.1317310688504,48.35885930884522,47.40927420105828,48.05199432373047,111042800,0.0,0.0
2019-04-15 00:00:00-04:00,47.981929784346434,48.28879480229968,47.84420165888043,48.13898468017578,70146400,0.0,0.0
2019-04-16 00:00:00-04:00,48.19456081247977,48.656062111770325,47.97709593478207,48.14381790161133,102785600,0.0,0.0
2019-04-17 00:00:00-04:00,48.21388081102119,49.14172418911416,47.98917119122611,49.08131790161133,115627200,0.0,0.0
2019-04-18 00:00:00-04:00,49.078901741252984,49.32777536323962,48.93392885615126,49.25770568847656,96783200,0.0,0.0
2019-04-22 00:00:00-04:00,49.00883177532623,49.5186610117559,48.890434119325285,49.419593811035156,77758000,0.0,0.0
2019-04-23 00:00:00-04:00,49.39542780661044,50.197625076954,49.267366771643474,50.13238525390625,93292000,0.0,0.0
2019-04-24 00:00:00-04:00,50.10339326428646,50.37401226334777,50.028490054682514,50.05506896972656,70162400,0.0,0.0
2019-04-25 00:00:00-04:00,49.97533072835277,50.200040350436886,49.562150095385306,49.60081100463867,74172800,0.0,0.0
2019-04-26 00:00:00-04:00,49.50899418622904,49.53315817717598,48.83727653126675,49.36402130126953,74596400,0.0,0.0
2019-04-29 00:00:00-04:00,49.388172355962986,49.76752555872242,49.25769641524404,49.43891525268555,88818800,0.0,0.0
2019-04-30 00:00:00-04:00,49.06440723608118,49.146558910372555,48.10998853628823,48.48692321777344,186139600,0.0,0.0
2019-05-01 00:00:00-04:00,50.71228434747157,52.0243070565079,50.555225798091925,50.86692428588867,259309200,0.0,0.0
2019-05-02 00:00:00-04:00,50.70262206421575,51.38158816553674,50.28944511037967,50.5359001159668,127985200,0.0,0.0
2019-05-03 00:00:00-04:00,50.9563181683022,51.18586128032101,50.79684471438772,51.16411590576172,83569600,0.0,0.0
2019-05-06 00:00:00-04:00,49.361598251726576,50.460993376628394,49.170716013275324,50.37400817871094,129772400,0.0,0.0
2019-05-07 00:00:00-04:00,49.74578794729762,50.11788906268195,48.52558018069618,49.01607894897461,155054800,0.0,0.0
2019-05-08 00:00:00-04:00,48.78412401836502,49.61531525560241,48.74788171490144,49.02574920654297,105358000,0.0,0.0
2019-05-09 00:00:00-04:00,48.42168634859861,48.730966295232335,47.518010502334505,48.49900817871094,139634400,0.0,0.0
2019-05-10 00:00:00-04:00,47.88534406223869,48.23220062486529,46.757461579786664,47.82712936401367,164834800,0.1925,0.0
2019-05-13 00:00:00-04:00,45.53012283796482,45.9594436750642,44.35130222708929,45.04743576049805,229722400,0.0,0.0
2019-05-14 00:00:00-04:00,45.21480122063292,46.01280770916532,44.97224556196457,45.76055145263672,146118800,0.0,0.0
2019-05-15 00:00:00-04:00,45.180837455447566,46.510041248562494,45.120198548995724,46.308719635009766,106178800,0.0,0.0
2019-05-16 00:00:00-04:00,46.06374263924343,46.684684487604216,45.804206327019386,46.104976654052734,132125600,0.0,0.0
2019-05-17 00:00:00-04:00,45.34092560907205,46.30387182994967,45.29969159294925,45.843017578125,131516400,0.0,0.0
2019-05-20 00:00:00-04:00,44.51380859304796,44.71513020256904,43.72792704877224,44.409507751464844,154449200,0.0,0.0
2019-05-21 00:00:00-04:00,44.926159154469396,45.60046358587419,44.800029176326554,45.260887145996094,113459200,0.0,0.0
2019-05-22 00:00:00-04:00,44.790325860904154,45.045010025912795,44.27853330685827,44.334320068359375,118994400,0.0,0.0
2019-05-23 00:00:00-04:00,43.6115028060093,43.79099160264505,43.12881577221589,43.577545166015625,146118800,0.0,0.0
2019-05-24 00:00:00-04:00,43.7085330339917,44.17909164793321,43.32529461337032,43.41019058227539,94858800,0.0,0.0
2019-05-28 00:00:00-04:00,43.39805781305725,43.803125317110954,43.153077931282674,43.23069381713867,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,42.79166962374648,43.502359640935005,42.68979668941578,43.0245246887207,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,43.162777076923156,43.473248012112855,42.85230614173346,43.24767303466797,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,42.74558371228427,43.172484050449604,42.44481705705585,42.4642219543457,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,42.59277947721613,43.155506738019795,41.29995724081232,42.0349006652832,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,42.55395624808343,43.61877521386408,42.33080553396571,43.572689056396484,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,44.6981636637605,44.87037983756683,43.936538921236455,44.27611541748047,119093600,0.0,0.0
2019-06-06 00:00:00-04:00,44.40708617855721,44.986793999189395,44.18150751303307,44.92615509033203,90105200,0.0,0.0
2019-06-07 00:00:00-04:00,45.239045960621546,46.55127271267545,45.0595571760563,46.1219482421875,122737600,0.0,0.0
2019-06-10 00:00:00-04:00,46.52459587037981,47.38809334090409,46.47850970744083,46.71136474609375,104883600,0.0,0.0
2019-06-11 00:00:00-04:00,47.264402084338464,47.540915423964215,46.95878324615404,47.25227355957031,107731600,0.0,0.0
2019-06-12 00:00:00-04:00,47.043660625380504,47.53362400228548,46.9078300736298,47.10187530517578,73012800,0.0,0.0
2019-06-13 00:00:00-04:00,47.225588519021386,47.73252898438627,46.958779500932096,47.09218215942383,86698400,0.0,0.0
2019-06-14 00:00:00-04:00,46.461541254030855,46.956353212848704,46.15834665396684,46.75018310546875,75046000,0.0,0.0
2019-06-17 00:00:00-04:00,46.78898234905037,47.28865008570704,46.61191776485429,47.02911376953125,58676400,0.0,0.0
2019-06-18 00:00:00-04:00,47.553037879399206,48.58147150900893,47.34929201328094,48.135169982910156,106204000,0.0,0.0
2019-06-19 00:00:00-04:00,48.43350906987994,48.482023159416514,47.85865337970446,47.994483947753906,84496800,0.0,0.0
2019-06-20 00:00:00-04:00,48.60086882994661,48.65908351166536,48.0332895623329,48.38014602661133,86056000,0.0,0.0
2019-06-21 00:00:00-04:00,48.22005829497971,48.71729805928148,48.06239492033985,48.215206146240234,191202400,0.0,0.0
2019-06-24 00:00:00-04:00,48.15699797171761,48.549940648398525,48.06725356398881,48.16670227050781,72881600,0.0,0.0
2019-06-25 00:00:00-04:00,48.130309054088556,48.33163065928255,47.36868456871974,47.43660354614258,84281200,0.0,0.0
